,image,group_2,group_3,group_4,group_original
2654,969905393s175ms.jpg,0.0,0.0,0.0,0.0
2655,970588161s248ms.jpg,0.0,1.0,1.0,1.0
2656,969902561s239ms.jpg,0.0,0.0,1.0,1.0
2657,970326391s797ms.jpg,0.0,1.0,1.0,2.0
2658,970588396s249ms.jpg,0.0,1.0,1.0,1.0
2659,970325895s801ms.jpg,1.0,1.0,1.0,2.0
2660,970588606s259ms.jpg,1.0,2.0,3.0,3.0
2661,970329182s691ms.jpg,0.0,0.0,0.0,1.0
2662,969904861s177ms.jpg,1.0,1.0,2.0,2.0
2663,970328656s699ms.jpg,0.0,1.0,1.0,2.0
2664,970328572s715ms.jpg,0.0,0.0,1.0,1.0
2665,970326485s790ms.jpg,0.0,1.0,1.0,2.0
2666,970328314s690ms.jpg,0.0,0.0,0.0,0.0
2667,970588363s250ms.jpg,0.0,0.0,0.0,1.0
2668,969902073s251ms.jpg,0.0,0.0,0.0,1.0
2669,970326880s204ms.jpg,1.0,2.0,3.0,3.0
2670,969905238s187ms.jpg,0.0,0.0,1.0,1.0
2671,970329429s704ms.jpg,0.0,0.0,0.0,0.0
2672,970328853s695ms.jpg,0.0,0.0,0.0,0.0
2673,969905169s184ms.jpg,0.0,1.0,1.0,2.0
2674,969905345s193ms.jpg,0.0,0.0,0.0,0.0
2675,969902310s255ms.jpg,1.0,2.0,3.0,3.0
2676,970329746s687ms.jpg,1.0,1.0,1.0,2.0
2677,970326669s808ms.jpg,0.0,1.0,1.0,2.0
2678,969832387s649ms.jpg,1.0,2.0,3.0,3.0
2679,970325638s811ms.jpg,0.0,0.0,0.0,0.0
2680,964868824s710ms.jpg,0.0,0.0,0.0,1.0
2681,970329176s685ms.jpg,0.0,0.0,0.0,0.0
2682,970588582s268ms.jpg,0.0,0.0,0.0,1.0
2683,970326503s808ms.jpg,0.0,1.0,1.0,2.0
2684,969902402s247ms.jpg,1.0,1.0,2.0,3.0
2685,969906037s185ms.jpg,1.0,1.0,2.0,3.0
2686,970330249s176ms.jpg,0.0,0.0,0.0,0.0
2687,970329604s712ms.jpg,0.0,0.0,1.0,1.0
2688,969905248s197ms.jpg,0.0,0.0,1.0,1.0
2689,970327047s204ms.jpg,0.0,1.0,1.0,1.0
2690,969904840s189ms.jpg,0.0,0.0,0.0,1.0
2691,970328232s221ms.jpg,1.0,2.0,2.0,3.0
2692,964869839s724ms.jpg,1.0,1.0,1.0,2.0
2693,969901973s251ms.jpg,0.0,0.0,0.0,1.0
2694,970328562s705ms.jpg,0.0,0.0,0.0,1.0
2695,970328720s696ms.jpg,0.0,0.0,1.0,1.0
2696,964868938s724ms.jpg,0.0,1.0,1.0,2.0
2697,970328252s208ms.jpg,1.0,2.0,2.0,3.0
2698,969902661s239ms.jpg,0.0,0.0,0.0,1.0
2699,970588480s267ms.jpg,0.0,1.0,1.0,2.0
2700,970328812s688ms.jpg,0.0,0.0,0.0,1.0
2701,970329920s180ms.jpg,0.0,1.0,1.0,1.0
2702,970325805s811ms.jpg,1.0,2.0,2.0,3.0
2703,970325822s795ms.jpg,0.0,1.0,1.0,2.0
2704,970329960s187ms.jpg,0.0,0.0,0.0,1.0
2705,970326034s807ms.jpg,0.0,1.0,1.0,2.0
2706,969901952s230ms.jpg,0.0,0.0,0.0,1.0
2707,969905781s196ms.jpg,0.0,0.0,0.0,0.0
2708,970588167s254ms.jpg,0.0,0.0,0.0,1.0
2709,969902427s238ms.jpg,1.0,2.0,2.0,3.0
2710,964869238s723ms.jpg,0.0,0.0,1.0,1.0
2711,969902958s235ms.jpg,0.0,0.0,0.0,0.0
2712,970330256s183ms.jpg,0.0,0.0,0.0,0.0
2713,970328891s700ms.jpg,1.0,1.0,1.0,2.0
2714,969902327s238ms.jpg,1.0,1.0,2.0,3.0
2715,970325979s785ms.jpg,0.0,0.0,1.0,1.0
2716,969902161s239ms.jpg,0.0,0.0,1.0,1.0
2717,970329583s691ms.jpg,0.0,0.0,0.0,1.0
2718,969902588s232ms.jpg,0.0,0.0,0.0,1.0
2719,970588545s265ms.jpg,0.0,1.0,1.0,2.0
2720,969902570s248ms.jpg,0.0,0.0,0.0,1.0
2721,970330190s183ms.jpg,0.0,0.0,0.0,0.0
2722,964868927s713ms.jpg,1.0,1.0,2.0,2.0
2723,970325827s800ms.jpg,1.0,1.0,2.0,2.0
2724,970326943s200ms.jpg,0.0,1.0,1.0,2.0
2725,970329955s182ms.jpg,0.0,0.0,0.0,1.0
2726,970588284s271ms.jpg,0.0,0.0,1.0,1.0
2727,964869414s699ms.jpg,0.0,1.0,1.0,1.0
2728,970325993s799ms.jpg,0.0,0.0,0.0,0.0
2729,970327007s230ms.jpg,0.0,0.0,0.0,1.0
2730,969905309s191ms.jpg,0.0,1.0,1.0,2.0
2731,970330170s197ms.jpg,0.0,0.0,0.0,0.0
2732,964868959s711ms.jpg,0.0,0.0,0.0,1.0
2733,969905711s192ms.jpg,0.0,0.0,0.0,1.0
2734,969905157s172ms.jpg,1.0,1.0,2.0,3.0
2735,970329602s710ms.jpg,0.0,0.0,1.0,1.0
2736,964869642s727ms.jpg,1.0,1.0,2.0,2.0
2737,970328497s706ms.jpg,0.0,0.0,0.0,1.0
2738,969906283s650ms.jpg,0.0,1.0,1.0,2.0
2739,969902345s256ms.jpg,0.0,0.0,0.0,1.0
2740,964868799s718ms.jpg,0.0,0.0,0.0,1.0
2741,969901836s248ms.jpg,0.0,0.0,0.0,0.0
2742,970329703s711ms.jpg,0.0,1.0,1.0,1.0
2743,969902794s238ms.jpg,0.0,0.0,0.0,0.0
2744,970328990s699ms.jpg,0.0,0.0,0.0,0.0
2745,970328541s717ms.jpg,0.0,1.0,1.0,2.0
2746,970326632s804ms.jpg,0.0,1.0,1.0,1.0
2747,970588118s272ms.jpg,1.0,1.0,2.0,3.0
2748,970588485s272ms.jpg,0.0,1.0,1.0,2.0
2749,969905445s193ms.jpg,0.0,1.0,1.0,2.0
2750,964868779s698ms.jpg,0.0,1.0,1.0,1.0
2751,969902697s241ms.jpg,0.0,0.0,0.0,1.0
2752,970330406s199ms.jpg,0.0,0.0,0.0,1.0
2753,969902078s256ms.jpg,0.0,0.0,0.0,0.0
2754,970328877s686ms.jpg,0.0,0.0,1.0,1.0
2755,970330230s190ms.jpg,0.0,0.0,0.0,1.0
2756,969905121s170ms.jpg,0.0,0.0,1.0,1.0
2757,970326512s784ms.jpg,0.0,1.0,1.0,1.0
2758,969903014s258ms.jpg,0.0,0.0,1.0,1.0
2759,969902484s229ms.jpg,1.0,1.0,2.0,3.0
2760,970330123s183ms.jpg,0.0,1.0,1.0,1.0
2761,970325662s802ms.jpg,1.0,2.0,3.0,3.0
2762,970326466s805ms.jpg,1.0,1.0,2.0,3.0
2763,970330425s185ms.jpg,1.0,2.0,2.0,3.0
2764,969905702s183ms.jpg,0.0,0.0,0.0,0.0
2765,970329800s194ms.jpg,0.0,0.0,0.0,0.0
2766,970329462s704ms.jpg,0.0,1.0,1.0,2.0
2767,970326269s808ms.jpg,1.0,1.0,1.0,2.0
2768,970326215s787ms.jpg,0.0,1.0,1.0,2.0
2769,970330349s175ms.jpg,1.0,2.0,2.0,3.0
2770,969901874s253ms.jpg,0.0,0.0,1.0,1.0
2771,969905474s189ms.jpg,0.0,0.0,0.0,1.0
2772,964869898s716ms.jpg,1.0,1.0,2.0,3.0
2773,964869859s710ms.jpg,1.0,1.0,2.0,2.0
2774,970325884s790ms.jpg,1.0,2.0,3.0,3.0
2775,970588570s257ms.jpg,1.0,1.0,1.0,2.0
2776,970326183s789ms.jpg,0.0,0.0,1.0,1.0
2777,969906072s186ms.jpg,0.0,1.0,1.0,1.0
2778,969905950s164ms.jpg,0.0,1.0,1.0,2.0
2779,970325681s787ms.jpg,0.0,1.0,1.0,2.0
2780,964868630s716ms.jpg,0.0,0.0,0.0,1.0
2781,969902841s252ms.jpg,0.0,0.0,0.0,1.0
2782,969904886s168ms.jpg,0.0,0.0,1.0,1.0
2783,964869317s702ms.jpg,0.0,0.0,0.0,1.0
2784,970329720s695ms.jpg,0.0,0.0,0.0,1.0
2785,970326395s801ms.jpg,0.0,0.0,1.0,1.0
2786,970328560s703ms.jpg,0.0,0.0,1.0,1.0
2787,970326219s791ms.jpg,1.0,1.0,2.0,2.0
2788,964869322s707ms.jpg,0.0,0.0,0.0,1.0
2789,969902898s242ms.jpg,0.0,0.0,1.0,1.0
2790,969902655s233ms.jpg,0.0,0.0,0.0,1.0
2791,969904994s176ms.jpg,1.0,1.0,2.0,2.0
2792,970326123s795ms.jpg,1.0,2.0,3.0,3.0
2793,970329753s695ms.jpg,0.0,1.0,1.0,2.0
2794,964868667s720ms.jpg,1.0,1.0,2.0,3.0
2795,969901851s230ms.jpg,0.0,0.0,0.0,0.0
2796,970329445s687ms.jpg,1.0,2.0,3.0,3.0
2797,970328327s703ms.jpg,0.0,0.0,0.0,0.0
2798,970328793s702ms.jpg,0.0,0.0,0.0,0.0
2799,970326134s806ms.jpg,1.0,1.0,2.0,3.0
2800,969902480s258ms.jpg,0.0,1.0,1.0,1.0
2801,970328588s697ms.jpg,0.0,1.0,1.0,1.0
2802,964869741s726ms.jpg,0.0,1.0,1.0,1.0
2803,969906068s182ms.jpg,1.0,1.0,2.0,3.0
2804,970325778s784ms.jpg,1.0,2.0,3.0,3.0
2805,970325839s812ms.jpg,1.0,1.0,2.0,2.0
2806,970329700s708ms.jpg,0.0,0.0,1.0,1.0
2807,970588548s268ms.jpg,1.0,1.0,2.0,3.0
2808,970330466s192ms.jpg,0.0,1.0,1.0,1.0
2809,969901816s228ms.jpg,0.0,1.0,1.0,2.0
2810,970326775s199ms.jpg,0.0,1.0,1.0,2.0
2811,969902289s234ms.jpg,0.0,0.0,0.0,1.0
2812,970328441s717ms.jpg,0.0,0.0,0.0,0.0
2813,969902008s253ms.jpg,0.0,0.0,0.0,0.0
2814,970329320s695ms.jpg,0.0,1.0,1.0,1.0
2815,970326428s800ms.jpg,0.0,0.0,0.0,1.0
2816,970329543s685ms.jpg,0.0,1.0,1.0,1.0
2817,969902839s250ms.jpg,1.0,2.0,2.0,3.0
2818,970326934s224ms.jpg,0.0,1.0,1.0,2.0
2819,969902391s236ms.jpg,0.0,1.0,1.0,1.0
2820,964869736s721ms.jpg,1.0,1.0,2.0,2.0
2821,969904980s195ms.jpg,0.0,0.0,0.0,0.0
2822,969906297s664ms.jpg,1.0,1.0,1.0,2.0
2823,969906414s681ms.jpg,0.0,1.0,1.0,2.0
2824,969902777s255ms.jpg,0.0,0.0,0.0,1.0
2825,970325858s797ms.jpg,1.0,1.0,2.0,3.0
2826,970588219s273ms.jpg,0.0,0.0,0.0,1.0
2827,969902924s235ms.jpg,1.0,2.0,3.0,3.0
2828,969902756s234ms.jpg,0.0,0.0,0.0,1.0
2829,964869527s712ms.jpg,0.0,1.0,1.0,1.0
2830,969905098s180ms.jpg,0.0,0.0,0.0,0.0
2831,970326154s793ms.jpg,0.0,1.0,1.0,1.0
2832,969902603s247ms.jpg,0.0,0.0,1.0,1.0
2833,970325733s806ms.jpg,0.0,0.0,0.0,1.0
2834,970325763s802ms.jpg,1.0,2.0,2.0,3.0
2835,970326303s809ms.jpg,0.0,0.0,0.0,0.0
2836,969902757s235ms.jpg,0.0,1.0,1.0,1.0
2837,970327055s212ms.jpg,1.0,1.0,2.0,3.0
2838,969902015s227ms.jpg,0.0,0.0,0.0,1.0
2839,969905859s174ms.jpg,0.0,0.0,0.0,1.0
2840,964869996s714ms.jpg,0.0,0.0,0.0,1.0
2841,970588585s271ms.jpg,0.0,0.0,0.0,1.0
2842,969904953s168ms.jpg,0.0,1.0,1.0,1.0
2843,970328281s691ms.jpg,1.0,2.0,3.0,3.0
2844,969902130s242ms.jpg,0.0,0.0,0.0,1.0
2845,969902684s228ms.jpg,1.0,1.0,1.0,2.0
2846,969905327s175ms.jpg,1.0,1.0,2.0,3.0
2847,970588554s240ms.jpg,0.0,0.0,0.0,1.0
2848,970330461s187ms.jpg,0.0,1.0,1.0,2.0
2849,970329505s713ms.jpg,0.0,0.0,0.0,0.0
2850,970329578s686ms.jpg,0.0,0.0,1.0,1.0
2851,970329368s710ms.jpg,0.0,1.0,1.0,2.0
2852,970329052s694ms.jpg,0.0,0.0,0.0,0.0
2853,969905879s194ms.jpg,0.0,0.0,0.0,0.0
2854,970330078s171ms.jpg,0.0,0.0,1.0,1.0
2855,969901850s229ms.jpg,0.0,0.0,0.0,0.0
2856,970329318s693ms.jpg,0.0,0.0,0.0,1.0
2857,970328625s701ms.jpg,0.0,1.0,1.0,2.0
2858,970588314s267ms.jpg,0.0,0.0,0.0,0.0
2859,970329374s716ms.jpg,1.0,1.0,2.0,3.0
2860,970328564s707ms.jpg,0.0,0.0,0.0,1.0
2861,970329519s694ms.jpg,1.0,1.0,2.0,3.0
2862,970330062s189ms.jpg,0.0,0.0,0.0,1.0
2863,970326419s791ms.jpg,0.0,0.0,0.0,0.0
2864,970326464s803ms.jpg,0.0,1.0,1.0,2.0
2865,969902663s241ms.jpg,0.0,0.0,1.0,1.0
2866,970330096s189ms.jpg,0.0,0.0,0.0,0.0
2867,970588112s266ms.jpg,1.0,2.0,2.0,3.0
2868,970326006s812ms.jpg,0.0,0.0,1.0,1.0
2869,969906360s661ms.jpg,0.0,1.0,1.0,2.0
2870,970328643s686ms.jpg,1.0,2.0,3.0,3.0
2871,969902448s226ms.jpg,1.0,1.0,2.0,2.0
2872,970329567s709ms.jpg,0.0,1.0,1.0,2.0
2873,970326053s792ms.jpg,0.0,1.0,1.0,1.0
2874,969902426s237ms.jpg,1.0,1.0,2.0,2.0
2875,970330058s185ms.jpg,0.0,0.0,0.0,1.0
2876,969903268s699ms.jpg,1.0,2.0,2.0,3.0
2877,970326782s206ms.jpg,0.0,0.0,0.0,1.0
2878,970329587s695ms.jpg,0.0,0.0,0.0,1.0
2879,969905288s170ms.jpg,1.0,2.0,2.0,3.0
2880,970329292s701ms.jpg,1.0,1.0,2.0,3.0
2881,970328553s696ms.jpg,0.0,0.0,1.0,1.0
2882,964869936s721ms.jpg,0.0,0.0,1.0,1.0
2883,970325689s795ms.jpg,0.0,1.0,1.0,2.0
2884,970588125s245ms.jpg,0.0,1.0,1.0,2.0
2885,964869526s711ms.jpg,0.0,0.0,0.0,1.0
2886,970328161s217ms.jpg,1.0,1.0,2.0,3.0
2887,964869583s701ms.jpg,0.0,0.0,0.0,1.0
2888,970329425s700ms.jpg,0.0,1.0,1.0,1.0
2889,970326647s786ms.jpg,0.0,1.0,1.0,1.0
2890,970329802s196ms.jpg,0.0,0.0,0.0,1.0
2891,969902828s239ms.jpg,0.0,0.0,0.0,1.0
2892,969902418s229ms.jpg,0.0,0.0,0.0,1.0
2893,969905124s173ms.jpg,0.0,0.0,0.0,0.0
2894,970328641s717ms.jpg,1.0,2.0,3.0,3.0
2895,970326709s781ms.jpg,0.0,0.0,0.0,1.0
2896,970326310s782ms.jpg,1.0,1.0,2.0,3.0
2897,969902349s227ms.jpg,1.0,1.0,2.0,3.0
2898,969906278s679ms.jpg,0.0,0.0,0.0,0.0
2899,970327027s217ms.jpg,0.0,1.0,1.0,2.0
2900,969905017s166ms.jpg,0.0,0.0,0.0,0.0
2901,964869636s721ms.jpg,0.0,1.0,1.0,2.0
2902,970325850s789ms.jpg,1.0,2.0,3.0,3.0
2903,970329893s187ms.jpg,0.0,1.0,1.0,2.0
2904,970329454s696ms.jpg,0.0,0.0,0.0,1.0
2905,964869632s717ms.jpg,1.0,2.0,3.0,3.0
2906,964869337s722ms.jpg,0.0,1.0,1.0,2.0
2907,970329799s193ms.jpg,0.0,0.0,0.0,1.0
2908,969902404s249ms.jpg,0.0,0.0,0.0,1.0
2909,970326834s224ms.jpg,0.0,0.0,0.0,1.0
2910,969905525s173ms.jpg,0.0,1.0,1.0,2.0
2911,969832370s666ms.jpg,1.0,1.0,2.0,3.0
2912,970329036s712ms.jpg,0.0,0.0,0.0,0.0
2913,969905612s193ms.jpg,0.0,0.0,0.0,0.0
2914,970327017s207ms.jpg,1.0,2.0,2.0,3.0
2915,969904875s191ms.jpg,0.0,1.0,1.0,2.0
2916,970326275s781ms.jpg,0.0,1.0,1.0,1.0
2917,970325582s788ms.jpg,0.0,0.0,0.0,0.0
2918,969906217s165ms.jpg,0.0,0.0,1.0,1.0
2919,970328352s695ms.jpg,0.0,0.0,0.0,0.0
2920,970330421s181ms.jpg,0.0,1.0,1.0,1.0
2921,964869264s716ms.jpg,1.0,1.0,2.0,3.0
2922,964868966s718ms.jpg,0.0,1.0,1.0,2.0
2923,970329964s191ms.jpg,0.0,1.0,1.0,2.0
2924,970329277s686ms.jpg,1.0,2.0,2.0,3.0
2925,964869914s699ms.jpg,0.0,1.0,1.0,2.0
2926,964868944s730ms.jpg,0.0,0.0,0.0,1.0
2927,970325591s797ms.jpg,0.0,0.0,0.0,1.0
2928,969902599s243ms.jpg,0.0,0.0,0.0,1.0
2929,969902477s255ms.jpg,0.0,0.0,1.0,1.0
2930,969906306s673ms.jpg,0.0,0.0,0.0,1.0
2931,970328543s686ms.jpg,0.0,0.0,1.0,1.0
2932,964868797s716ms.jpg,0.0,0.0,1.0,1.0
2933,969902810s254ms.jpg,0.0,0.0,0.0,0.0
2934,969902468s246ms.jpg,0.0,0.0,0.0,0.0
2935,970588482s269ms.jpg,1.0,1.0,1.0,2.0
2936,970588090s244ms.jpg,0.0,0.0,0.0,0.0
2937,969905650s165ms.jpg,0.0,0.0,0.0,1.0
2938,969901982s227ms.jpg,0.0,0.0,0.0,1.0
2939,969905841s189ms.jpg,0.0,0.0,0.0,0.0
2940,969902595s239ms.jpg,0.0,0.0,1.0,1.0
2941,970329998s191ms.jpg,0.0,0.0,0.0,1.0
2942,969904992s174ms.jpg,0.0,1.0,1.0,2.0
2943,970330149s176ms.jpg,0.0,0.0,0.0,0.0
2944,969905918s166ms.jpg,1.0,2.0,3.0,3.0
2945,964869749s700ms.jpg,0.0,0.0,1.0,1.0
2946,969830816s210ms.jpg,0.0,1.0,1.0,2.0
2947,969901954s232ms.jpg,0.0,0.0,0.0,1.0
2948,970330148s175ms.jpg,0.0,0.0,0.0,1.0
2949,970326408s814ms.jpg,0.0,0.0,1.0,1.0
2950,970326290s796ms.jpg,0.0,0.0,0.0,1.0
2951,970325905s811ms.jpg,0.0,1.0,1.0,2.0
2952,969902678s256ms.jpg,0.0,1.0,1.0,1.0
2953,969830820s214ms.jpg,1.0,2.0,3.0,3.0
2954,969902476s254ms.jpg,0.0,0.0,0.0,1.0
2955,970330118s178ms.jpg,0.0,1.0,1.0,1.0
2956,970329192s701ms.jpg,0.0,0.0,0.0,0.0
2957,969905478s193ms.jpg,0.0,0.0,0.0,0.0
2958,969905811s192ms.jpg,1.0,1.0,2.0,2.0
2959,969905148s197ms.jpg,1.0,1.0,1.0,2.0
2960,964869618s703ms.jpg,1.0,2.0,2.0,3.0
2961,970588384s271ms.jpg,0.0,0.0,0.0,1.0
2962,970325936s809ms.jpg,0.0,0.0,0.0,1.0
2963,969904811s193ms.jpg,0.0,1.0,1.0,1.0
2964,970328191s213ms.jpg,0.0,1.0,1.0,2.0
2965,969903198s242ms.jpg,0.0,1.0,1.0,1.0
2966,969902435s246ms.jpg,0.0,0.0,0.0,1.0
2967,970328401s711ms.jpg,0.0,0.0,0.0,1.0
2968,970326206s812ms.jpg,1.0,2.0,3.0,3.0
2969,970328498s707ms.jpg,0.0,0.0,0.0,1.0
2970,964868924s710ms.jpg,0.0,1.0,1.0,2.0
2971,969902565s243ms.jpg,0.0,0.0,0.0,1.0
2972,969904795s177ms.jpg,1.0,1.0,1.0,2.0
2973,969905057s172ms.jpg,0.0,1.0,1.0,2.0
2974,969905522s170ms.jpg,0.0,0.0,0.0,1.0
2975,969902576s254ms.jpg,0.0,0.0,0.0,1.0
2976,970328479s688ms.jpg,0.0,0.0,0.0,0.0
2977,970329539s714ms.jpg,1.0,2.0,3.0,3.0
2978,969902123s235ms.jpg,0.0,0.0,1.0,1.0
2979,970330456s182ms.jpg,0.0,1.0,1.0,2.0
2980,970328657s700ms.jpg,0.0,0.0,0.0,1.0
2981,969902274s252ms.jpg,0.0,0.0,1.0,1.0
2982,970326633s805ms.jpg,0.0,1.0,1.0,2.0
2983,969905846s194ms.jpg,0.0,1.0,1.0,1.0
2984,970327011s201ms.jpg,0.0,0.0,1.0,1.0
2985,970325686s792ms.jpg,0.0,1.0,1.0,2.0
2986,969902556s234ms.jpg,0.0,0.0,0.0,0.0
2987,969904837s186ms.jpg,0.0,0.0,0.0,0.0
2988,969906061s175ms.jpg,0.0,0.0,1.0,1.0
2989,970328843s685ms.jpg,0.0,1.0,1.0,2.0
2990,970326737s809ms.jpg,0.0,0.0,1.0,1.0
2991,964868668s721ms.jpg,1.0,2.0,3.0,3.0
2992,970326918s208ms.jpg,1.0,2.0,3.0,3.0
2993,969902357s235ms.jpg,0.0,0.0,0.0,1.0
2994,970588430s250ms.jpg,1.0,1.0,2.0,3.0
2995,969905669s184ms.jpg,0.0,0.0,0.0,0.0
2996,969902486s231ms.jpg,0.0,1.0,1.0,1.0
2997,964868955s707ms.jpg,0.0,0.0,0.0,1.0
2998,969904903s185ms.jpg,0.0,1.0,1.0,2.0
2999,970325800s806ms.jpg,0.0,0.0,0.0,1.0
3000,969902328s239ms.jpg,1.0,1.0,2.0,2.0
3001,969901987s232ms.jpg,0.0,0.0,1.0,1.0
3002,970329714s689ms.jpg,0.0,0.0,0.0,0.0
3003,970325924s797ms.jpg,0.0,0.0,1.0,1.0
3004,969902774s252ms.jpg,0.0,0.0,0.0,1.0
3005,970329353s695ms.jpg,0.0,1.0,1.0,2.0
3006,969902880s258ms.jpg,0.0,0.0,0.0,1.0
3007,970326865s222ms.jpg,0.0,1.0,1.0,2.0
3008,969905401s183ms.jpg,0.0,0.0,0.0,1.0
3009,970329032s708ms.jpg,0.0,0.0,0.0,0.0
3010,969905233s182ms.jpg,0.0,1.0,1.0,2.0
3011,970328322s698ms.jpg,0.0,0.0,0.0,0.0
3012,964869799s717ms.jpg,1.0,2.0,3.0,3.0
3013,969905491s173ms.jpg,0.0,0.0,0.0,0.0
3014,969905326s174ms.jpg,0.0,0.0,1.0,1.0
3015,970329019s695ms.jpg,0.0,0.0,0.0,1.0
3016,970330350s176ms.jpg,1.0,2.0,3.0,3.0
3017,964868631s717ms.jpg,0.0,0.0,0.0,0.0
3018,964869083s702ms.jpg,0.0,0.0,1.0,1.0
3019,970329379s688ms.jpg,1.0,2.0,2.0,3.0
3020,969902996s240ms.jpg,0.0,0.0,0.0,1.0
3021,969901799s244ms.jpg,0.0,0.0,0.0,0.0
3022,970329396s705ms.jpg,0.0,1.0,1.0,2.0
3023,970329597s705ms.jpg,0.0,0.0,0.0,1.0
3024,970326897s221ms.jpg,0.0,0.0,1.0,1.0
3025,969905175s190ms.jpg,0.0,0.0,0.0,1.0
3026,970326280s786ms.jpg,0.0,0.0,1.0,1.0
3027,970588470s257ms.jpg,0.0,1.0,1.0,1.0
3028,970588202s256ms.jpg,0.0,0.0,0.0,0.0
3029,970328178s200ms.jpg,1.0,2.0,3.0,3.0
3030,970330079s172ms.jpg,0.0,0.0,1.0,1.0
3031,964869730s715ms.jpg,1.0,1.0,2.0,3.0
3032,964869482s700ms.jpg,0.0,0.0,0.0,0.0
3033,969902605s249ms.jpg,1.0,2.0,2.0,3.0
3034,964869718s703ms.jpg,0.0,1.0,1.0,1.0
3035,970588473s260ms.jpg,0.0,0.0,1.0,1.0
3036,970328389s699ms.jpg,0.0,1.0,1.0,2.0
3037,970326886s210ms.jpg,1.0,1.0,2.0,3.0
3038,964869958s709ms.jpg,0.0,0.0,0.0,1.0
3039,970328766s708ms.jpg,0.0,0.0,0.0,1.0
3040,969904803s185ms.jpg,1.0,1.0,1.0,2.0
3041,970329100s709ms.jpg,0.0,0.0,0.0,1.0
3042,969903300s697ms.jpg,1.0,1.0,2.0,3.0
3043,970325593s799ms.jpg,0.0,0.0,0.0,0.0
3044,970325846s785ms.jpg,1.0,2.0,2.0,3.0
3045,970328758s701ms.jpg,0.0,0.0,0.0,0.0
3046,969906457s657ms.jpg,0.0,0.0,1.0,1.0
3047,969901774s253ms.jpg,0.0,1.0,1.0,2.0
3048,970325562s802ms.jpg,0.0,1.0,1.0,1.0
3049,969905863s178ms.jpg,0.0,0.0,0.0,0.0
3050,964869679s697ms.jpg,1.0,1.0,2.0,3.0
3051,964869659s711ms.jpg,1.0,2.0,3.0,3.0
3052,969905492s174ms.jpg,0.0,0.0,0.0,1.0
3053,970329660s702ms.jpg,0.0,0.0,1.0,1.0
3054,969902618s229ms.jpg,0.0,0.0,0.0,0.0
3055,970328862s704ms.jpg,1.0,1.0,2.0,3.0
3056,970329002s711ms.jpg,0.0,0.0,0.0,0.0
3057,970330386s179ms.jpg,1.0,2.0,3.0,3.0
3058,969906554s654ms.jpg,0.0,1.0,1.0,2.0
3059,970329266s708ms.jpg,1.0,2.0,3.0,3.0
3060,970329245s687ms.jpg,0.0,1.0,1.0,2.0
3061,969905158s173ms.jpg,0.0,1.0,1.0,2.0
3062,969905901s182ms.jpg,0.0,0.0,0.0,0.0
3063,970326367s806ms.jpg,0.0,0.0,0.0,1.0
3064,970328566s709ms.jpg,0.0,0.0,1.0,1.0
3065,970329817s177ms.jpg,0.0,0.0,0.0,0.0
3066,969902643s254ms.jpg,1.0,1.0,2.0,2.0
3067,970325545s785ms.jpg,0.0,1.0,1.0,2.0
3068,970329345s687ms.jpg,1.0,2.0,2.0,3.0
3069,970326015s788ms.jpg,0.0,1.0,1.0,1.0
3070,970329767s194ms.jpg,0.0,1.0,1.0,1.0
3071,970325796s802ms.jpg,0.0,0.0,0.0,1.0
3072,970325909s782ms.jpg,0.0,0.0,0.0,1.0
3073,969906362s663ms.jpg,0.0,0.0,0.0,1.0
3074,969901985s230ms.jpg,0.0,1.0,1.0,1.0
3075,970325754s794ms.jpg,0.0,0.0,1.0,1.0
3076,970328533s709ms.jpg,0.0,0.0,1.0,1.0
3077,964869796s714ms.jpg,0.0,0.0,1.0,1.0
3078,970330431s191ms.jpg,1.0,2.0,3.0,3.0
3079,970326866s223ms.jpg,1.0,2.0,2.0,3.0
3080,970330325s185ms.jpg,1.0,1.0,2.0,3.0
3081,964869406s724ms.jpg,0.0,1.0,1.0,1.0
3082,970325893s799ms.jpg,0.0,0.0,1.0,1.0
3083,969902330s241ms.jpg,1.0,2.0,2.0,3.0
3084,970330031s191ms.jpg,0.0,1.0,1.0,1.0
3085,969905921s169ms.jpg,0.0,1.0,1.0,1.0
3086,970326908s232ms.jpg,1.0,2.0,3.0,3.0
3087,969905709s190ms.jpg,0.0,0.0,1.0,1.0
3088,970329173s715ms.jpg,0.0,0.0,0.0,1.0
3089,969906055s169ms.jpg,0.0,0.0,1.0,1.0
3090,970325641s781ms.jpg,0.0,0.0,0.0,0.0
3091,969902809s253ms.jpg,0.0,0.0,0.0,0.0
3092,970330181s174ms.jpg,0.0,0.0,0.0,1.0
3093,969905576s191ms.jpg,1.0,2.0,3.0,3.0
3094,964868933s719ms.jpg,1.0,2.0,2.0,3.0
3095,969905038s187ms.jpg,0.0,0.0,0.0,0.0
3096,964869788s706ms.jpg,0.0,1.0,1.0,2.0
3097,970588283s270ms.jpg,0.0,0.0,1.0,1.0
3098,970328529s705ms.jpg,0.0,0.0,1.0,1.0
3099,969906080s194ms.jpg,0.0,0.0,0.0,1.0
3100,964869229s714ms.jpg,0.0,1.0,1.0,2.0
3101,970328917s693ms.jpg,0.0,0.0,0.0,1.0
3102,969902959s236ms.jpg,0.0,0.0,0.0,0.0
3103,970329171s713ms.jpg,0.0,0.0,0.0,0.0
3104,970328818s694ms.jpg,0.0,0.0,0.0,0.0
